ID,Pol,Godine,SkolaPoTipu,SkolaPoRegionu,Uspeh,EkonomskiPolozaj,ImaKomp,ZadovoljanPristupom,NetKablovski,NetWirKomp,NetWirMobilni,NetADSL,NeZnaNet,KolikoDugo,KolikoNedeljno,KolikNajduze,Predhodnih6meseci,DaMozeDaLiBi,Sadrzaj1,Sadrzaj2,Sadrzaj3,Sadrzaj4,Sadrzaj5,Sadrzaj6,Sadrzaj7,Sadrzaj8,Sadrzaj9,Sadrzaj10,Sadrzaj11,Sadrzaj12,Sadrzaj13,Aktivnost1,Aktivnost2,Aktivnost3,Aktivnost4,Aktivnost5,Aktivnost6,Aktivnost7,Aktivnost8,Aktivnost9,Aktivnost10,Aktivnost11,Aktivnost12,Aktivnost13,Aktivnost14,PROT_SADR_AKT,RISK_SADR_AKT,DaLiSvakodnevnoFb,BrojaSatiFB,NemaFB,FBcitaPostove,FBpiseStatuse,FBdeliMuzikuFotografijeIsl,FBigraIgrice,FBcetuje,FBgrupe,FBupotreba,FBdrugo,BrojDana,IntenzitetFizAkt,KolikoTrajeAkt,EnergetskoP,EnergetskoPml,Grickalice,Pusac,KolikoCigareta,Kafa_bin,Alkohol_bin,Droga,TEMPS1,TEMPS2,TEMPS3,TEMPS4,TEMPS5,TEMPS6,TEMPS7,TEMPS8,TEMPS9,TEMPS10,TEMPS11,TEMPS12,TEMPS13,TEMPS14,TEMPS15,TEMPS16,TEMPS17,TEMPS18,TEMPS19,TEMPS20,TEMPS21,TEMPS22,TEMPS23,TEMPS24,TEMPS25,TEMPS26,TEMPS27,TEMPS28,TEMPS29,TEMPS30,TEMPS31,TEMPS32,TEMPS33,TEMPS34,TEMPS35,TEMPS36,Depresivan,Ciklotimicni,Hipertimicni,Iritabilni,Anksiozni,Temper_bin,Internet1,Internet2,Internet3,Internet4,Internet5,Internet6,Internet7,Internet8,Internet9,Internet10,Internet11,Internet12,Internet13,Internet14,Internet15,Internet16,Internet17,Internet18,NKP,PI,SPO,PUI,PUIcutoff
1019,0,16,4,4,3,3,1,4,1,0,0,0,0,4, ,1,1,0,2,1,3,1,3,3,2,1,4,2,3,4,2,2,4,3,3,4,4,2,1,2,1,3,4,4,3,35,33,2,1,0,0,0,1,0,1,0,2,0,6,2,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0.0,0.5714285714285711,0.625,0.14285714285714302,0.5714285714285711,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,10,8,5,23,0.0
1020,0,17,4,4,3,5,1,5,0,0,0,1,0,2,5,1,2,0,2,3,4,2,5,5,4,1,5,5,4,3,2,5,4,3,4,5,3,3,4,4,2,3,3,5,2,44,47,2,2,0,0,0,1,0,0,0,1,0,5,2,60,1,50,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0.0,1.0,0.875,0.28571428571428603,0.42857142857142894,0,3,2,3,1,2,1,2,1,1,1,1,1,2,2,1,3,1,1,15,9,5,29,0.0
1021,0,16,4,4,3,4,1,4,0,1,1,1,0,8,4,1,1,0,1,1,5,1,4,3,4,1,5,3,3,2,2,2,5,1,3,5, ,1,4,5,1,1,4,2,1,33,32,2,1,0,1,0,0,0,0,0,1,0,3,1,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0.0,0.42857142857142894,0.625,0.14285714285714302,0.5714285714285711,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,10,7,4,21,0.0
1022,0,17,4,4,4,3,1,3,0,0,1,1,0,6,6,1,2,0,1,1,1,1,3,4,3,1,5,3,3,2,2,3,5,1,4,5,4,1,3,3,1,3,3,5,1,35,36,2,2,0,1,0,1,0,1,0,3,0,3,1,60,0,750,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0.0,0.857142857142857,0.75,0.28571428571428603,0.5714285714285711,0,2,1,2,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,14,9,6,29,0.0
1023,0,17,4,4,2,4,1,5,0,0,0,1,0,6,3,1,2,1,1,1,4,3,3,4,2,1,5,3,5,4,2,3,4,2,1,4,3,2,5,3,1,4,5,4,2,38,39,2,2,0,0,0,1,0,1,0,2,0,4,1,60,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0.42857142857142894,0.857142857142857,0.75,0.42857142857142894,0.5714285714285711,0,5,3,2,2,3,2,1,3,1,1,1,2,1,4,4,5,3,2,21,18,6,45,1.0
1024,0,16,4,4,3,4,1,5,0,0,0,1,0,5,6,1,1,0,1,1,4,3,2,3,1,1,5,3,1,1,1,5,5,2,2,3,2,1,2,3, ,2,4,3,1,22,36,2,3,0,0,0,0,0,0,0,0,0,2,1,60,1, ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.0,0.14285714285714302,1.0,0.42857142857142894,0.28571428571428603,1,2,1,2,1,3,1,2,1,1,1,1,1,1,3,2,2,1,1,15,8,4,27,0.0
1025,1,16,4,4,2,4,1,5,0,0,0,1,0,10,5,2,2,1,3,3,5,5,3,3,4,2,5,5,3,3,2,3,5,3, , ,4,1,4,4,3,3,4,2,3,33,47,2,5,0,0,0,1,0,1,0,2,0,6,2, ,0,0,1,0,25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0.14285714285714302,0.14285714285714302,0.75,0.857142857142857,0.0,0,4,2,4,3,2,2,1,1,1,1,1,2,1,2,2,2,3,2,20,10,6,36,0.0
1028,1,16,4,4,2,5,1,5,0,1,1,1,0,8,4,1,0,0,3,2,4,5,4,3,3,4,5,2,3,4,1,2,5,1,2,3,1,1,3,4,5,2,5,3,1,34,43,2,1,0,0,0,0,1,1,0,2,0,7,3,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.7142857142857142,0.0,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,4,21,0.0
1029,1,17,4,4,4,3,1,5,1,1,1,1,0,5,5,1,1,0,3,2,4,4,2,2,2,1,3,2,2,3,2,2,3,1,1,4,3,1,3,5,4,2,4,2,1,30,34,2,1,0,0,0,0,0,1,1,2,0,3,1,142,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.28571428571428603,0.42857142857142894,0.5,0.857142857142857,0.0,0,3,1,2,1,1,1,3,1,2,1,1,1,1,2,1,1,1,2,15,7,4,26,0.0
1030,1,17,4,4,4,3,1,4,0,0,0,1,0,6,2,1,1,0,3,1,4,2,5,2,2,1,5,2,1,3,2,2,5,1,1,3,2,1,4,3,3,3,4,5,1,33,34,2,3,0,0,0,1,0,1,0,2,0,5,2,120,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.28571428571428603,0.875,0.5714285714285711,0.0,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,9,10,4,23,0.0
1031,0,17,4,4,4,3,1,4,1,1,1,1,0,10,3,4,2,1,3,4,2,5,4,4,4,2,5,5,5,5,3,5,4,3,2,5,4,3,5,5,5,5,5,4,2,49,57,2,1,0,0,0,1,0,1,1,3,0,3,1,60,1, ,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.5714285714285711,1.0,0.28571428571428603,0.14285714285714302,1,4,2,3,1,2,2,1,1,1,1,1,3,2,3,4,1,1,1,18,11,5,34,0.0
1032,1,17,4,4,2,4,1,3,1,0,1,1,0,8,2,1,1,0,2,2,5,3,2,3,2,5,4,3,3,3,2,3,5,3,4,4,2,3,5,4,3,3,5,4,2,34,50,2,2,0,1,0,0,0,1,0,2,0,4,3,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0.0,0.0,1.0,0.28571428571428603,0.28571428571428603,1,3,3,2,2,2,2,2,2,1,4,2,2,4,2,3,4,2,2,17,15,12,44,1.0
1033,1,17,4,4,4,3,1,4,0,0,0,1,0,3,3,4,1,0,4,1,5,5,3,3,2,3,5,4,2,4,3,1,5,2,1,5,4,1,5,5,2,1,1,5,1,38,40,2,2,0,1,0,0,0,1,0,2,0,5,3,120,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.28571428571428603,0.28571428571428603,0.75,0.28571428571428603,0.14285714285714302,1,2,3,1,1,4,2,1,1,1,1,1,2,1,1,1,3,1,1,13,11,4,28,0.0
1034,1,17,4,4,3,3,1,4,1,1,1,1,0,4,1,1,1,0,3,1,4,2,4,3,2,3,4,1,3,4,1,1,4,1,3,5,2,1,3,3,1,4,5,4,1,37,32,2,1,0,0,0,1,1,1,0,3,0,3,2,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0.28571428571428603,1.0,0.875,0.7142857142857142,0.28571428571428603,0,2,3,1,2,3,1,1,1,1,1,1,2,1,1,2,4,1,2,14,12,4,30,0.0
1035,1,16,4,4,3,5,1,5,1,0,1,0,0,5,4,2,0,0,1,1,4,4,1,3,2,3,5,1,2,2,1,3,4,1,1,5,4,1,3,1,4,1,5,3,1,23,40,2,1,0,0,0,0,0,1,0,1,0,6,3,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0.0,0.14285714285714302,0.5,0.857142857142857,0.0,0,2,1,1,3,1,1,2,1,1,2,1,1,4,4,1,2,2,1,15,7,9,31,0.0
1036,1,16,4,4,3,3,1,3,0,0,0,1,0,4,4,2,2,0,2,4,4,3,3,2,3,4,5,3,4,3,3,2,3,2,3,4,3,1,2,4,2,2,5,3,3,36,42,2,2,0,0,0,0,0,1,0,1,0,6,2,120,0, ,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0.14285714285714302,0.14285714285714302,0.875,0.857142857142857,0.0,1,4,5,1,2,4,1,1,1,1,1,1,3,1,3,1,2,1,1,19,11,4,34,0.0
1037,0,17,4,4,4,4,1,1,0,1,0,0,0,5,1,1,1,1,2,5,2,3,5,3,1,4,3,3,5,2,2,2,3,1,2,5,1,1,3,5,1,1,1,5,1,37,33,1,1,0,0,0,0,1,0,0,1,0,2,2,60,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.42857142857142894,0.28571428571428603,0.25,0.0,0.7142857142857142,0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,9,6,5,20,0.0
1038,0,16,4,4,4,3,1,5,1,0,0,0,0,3,1,1,1,0,1,2,2,2,4,5,5,1,5,3,5,3,3,1,4,1,1,5,5,1,5,5,1,5,3,5,1,47,35,2,3,0,0,0,0,0,0,1,1,0,3,1,30,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.14285714285714302,0.5714285714285711,0.875,0.28571428571428603,0.14285714285714302,1,3,2,1,2,1,2,1,2,1,2,1,1,1,2,2,2,2,2,13,11,6,30,0.0
1039,1,17,4,4,3,3,1,4,0,0,0,1,0,2,6,2,1,0,2,1,2,3,5,4,5,3,5,2,3,4,1,1,3,2,3,5,5,3,5,4,5,3,5,3,3,42,46,2,2,0,0,0,0,1,1,0,2,0,3,2,120,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0.28571428571428603,1.0,0.875,0.7142857142857142,0.42857142857142894,0,5,4,4,5,5,3,4,3,5,5,3,5,4,5,5,5,5,4,37,25,17,79,1.0
1040,1,16,4,4,4,3,1,4,0,0,0,0,1,4,1,1,1,0,1,1,3,3,4,5,4,3, ,2,3,4,2,2,3,1,1,4,2,1,2,2,1,3,4,5,3,40,26,1,.5,0,0,0,1,0,0,0,1,0,4,1,120,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.14285714285714302,0.5,0.42857142857142894,0.14285714285714302,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,8,7,5,20,0.0
1041,1,17,4,4,2,3,1,4,0,0,1,1,0,8,2,1,1,0,2,3,5,3,3,4,3,5,5,3,3,3,3,3,5,4,4,4,5,3,5,5,3,3,5,3,3,39,56,2,3,0,1,1,1,0,1,0,4,0,4,2,60,1,200,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0.0,0.14285714285714302,1.0,0.5714285714285711,0.28571428571428603,1,3,3,3,2,3,3,3,2,2,2,2,3,2,3,2,3,2,2,22,15,8,45,1.0
1042,0,16,4,4,4,5,1,5,0,0,0,1,0,6,1,1,1,0,2,1,5,3,4,5,3,1,5,4,5,4,2,3,4,3,2,5,3,1,4,5,1,3,3,4,2,44,38,2,1,0,1,0,0,0,0,0,1,0,2,1,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.5714285714285711,0.5,0.28571428571428603,0.14285714285714302,0,2,2,1,1,2,1,2,1,1,1,1,1,1,2,2,2,1,1,12,9,4,25,0.0
1043,0,17,4,4,4,4,1,4,0,0,0,1,0,3,4,2,1,0,2,1,4,4,4,4,4,1,5,3,3,3,2,2,5,1,2,5,5,3,4,5,1,3,5,5,2,42,42,2,2,0,1,0,1,0,1,0,3,0,3,1,60,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0.0,0.14285714285714302,0.75,0.5714285714285711,0.28571428571428603,1,5,1,3,1,1,1,2,1,1,1,1,1,2,4,2,2,1,1,18,8,5,31,0.0
1044,0,17,4,4,3,3,1,4,0,1,1,1,0,4,5,2,0,0, , , , , , , , , , , , , ,2,5,1,1,4,3,1,3,4,1,3,3,3,1,15,20,2,2,0,0,0,0,0,1,0,1,0,2,1,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0.0,0.5714285714285711,0.875,0.28571428571428603,0.28571428571428603,1,3,1,4,2,1,1,1,1,1,1,1,2,2,2,1,2,1,1,16,7,5,28,0.0
1045,0,16,4,4,4,4,1,3,0,0,0,1,0,4,1,1,0,0,2,1,2,2,5,5,4,1,5,5,2,5,3,2,1,1,1,4,1,1,1,1,1,3,4,4,1,39,27,0,0,1,0,0,0,0,0,0,0,0,3,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0.0,0.42857142857142894,0.625,0.42857142857142894,0.28571428571428603,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,9,8,4,21,0.0
1047,1,17,4,4,4,3,1,5,0,1,1,1,0,5,6,2,2,0,3,2,3,3,2,3,2,3,5,3,2,4,2,1,4,1,3,5,4,2,4,3,2,2,5,3,1,32,42,2,1,0,1,0,0,0,0,0,1,0,1,2,180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0,0.7142857142857142,0.625,0.42857142857142894,0.14285714285714302,0,4,2,3,3,3,3,4,4,3,1,2,3,1,3,2,4,3,3,26,18,7,51,1.0
1049,0,17,4,4,3,1,1,5,0,0,0,1,0,.5,1,1,2,0,1,1,2,3,5,5,5,1,5,5,4,5,2,2,4,1,3,5,1,2,2,5,3,5,5,5,1,48,38,1,1,0,0,0,0,0,1,0,1,0,2,2,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0.0,0.42857142857142894,0.875,0.28571428571428603,0.42857142857142894,1,2,2,3,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,12,8,4,24,0.0
1050,1,16,4,4,4,3,1,4,0,0,1,1,0,4,6,1,2,0,2,2,3,5,3,3,3,4,5,3,3,3,1,2,5,1,1,5,3,1,5,4,5,2,5,4,1,34,47,2,2,0,1,0,1,0,1,1,4,0,6,1,60,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0.14285714285714302,0.28571428571428603,0.875,0.28571428571428603,0.28571428571428603,1,2,4,4,1,3,2,1,1,1,3,1,1,2,2,2,3,1,1,15,13,7,35,0.0
1051,1,16,4,4,3,3,1,4,0,0,1,1,0,4,6,1,2,1,2,2,5,5,3,3,3,4,5,2,3,2,2,3,5,2,3,4,4,1,5,5,5,2,5,3,1,33,51,2,4,0,1,0,1,0,1,0,3,0,5,1,60,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.14285714285714302,0.42857142857142894,0.75,0.0,0.28571428571428603,1,3,1,1,3,2,2,1,1,1,2,1,1,1,2,2,3,2,1,14,10,6,30,0.0
1052,0,17,4,4,4,3,1,3,0,0,0,1,0,6,5,2,1,0,1,1,3,3,3,3,3,1,5,2,2,3,2,2,5,1,2,4,4,2,3,3,1,3,4,4,1,32,36,2,2,0,1,0,1,0,1,1,4,0,2,1,60,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.14285714285714302,0.42857142857142894,0.75,0.28571428571428603,0.14285714285714302,1,2,1,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,12,7,5,24,0.0
1053,0,17,4,4,4,2,1,3,1,0,0,0,0,5,4,1,2,0,1,2,3,3,3,4,3,1,5,5,5,4,2,2,4,1,1,5,1,2,2,1,1,3,4,5,1,37,34,2,2,0,0,0,0,0,1,0,1,0,2,1,45,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0.28571428571428603,0.42857142857142894,0.625,0.5714285714285711,0.7142857142857142,0,2,1,3,1,1,2,2,1,1,1,1,2,1,2,3,1,1,1,14,9,4,27,0.0
1054,0,16,4,4,2,4,1,4,0,1,1,0,0,2,6,1,0,0,2,1,3,1,4,3,4,1,5,3,4,5,2,5,5,2,3,5,2,2,3,3,2,5,4,4,3,44,39,2,5,0,0,0,0,0,1,0,1,0,7,1,60,0,0,1,0,10,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0.42857142857142894,1.0,0.625,0.857142857142857,0.5714285714285711,0,5,3,4,2,2,2,2,1,1,1,1,3,2,4,2,2,2,1,23,11,6,40,1.0
1055,0,16,4,4,3,4,1,4,0,1,1,0,0,4,6,2,2,1,1,1,2,3,4,4,3,1,5,5,5,3,4,5,5,5,5,5,4,2,5,2,4,5,5,5,3,44,55,2,7,0,0,0,0,0,0,0,0,1,6,1,60,1, ,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0.5714285714285711,0.7142857142857142,0.75,0.42857142857142894,0.28571428571428603,1,5,1,4,2,2,2,2,1,1,2,1,3,2,4,2,2,1,1,23,9,6,38,0.0
1056,1,16,4,4,3,5,1,5,0,0,0,1,0,5,4,1,0,0,2,1,5,3,2,3,2,5,5,5,2,2,3,5,5,2,4,5,3,3,5,5,4,3,5,4,4,37,55,2, ,0,1,0,0,0,1,0,2,0,6,2,60,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0.0,0.0,1.0,0.857142857142857,0.14285714285714302,1,5,3,5,4,4,2,5,1,3,3,2,5,1,4,1,5,3,3,35,15,9,59,1.0
1057,1,16,4,4,2,5,1,5,0,0,1,0,0,3,5,1,0, ,1,1,5,3,2,3,2,5,5,3,1,2,3,5,5,1,3,5,4,2,5,5,5,1,5,4,3,32,52,2,15,0,0,0,0,0,1,0,1,0,7,3,90,0,0,0,1,23,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0.0,0.7142857142857142,0.75,0.5714285714285711,0.5714285714285711,1,4,2,4,5,4,3,3,2,1,5,1,1,3,4,5,5,5,3,28,18,14,60,1.0
1058,0,17,4,4,4,4,1,4,1,1,1,0,0,10,6,1,2,1,1,2,4,3,4,5,5,1,5,3,3,4,3,1,2,2,4,5,4,2,5,5,3,5,5,3,1,44,42,0,0,1,0,0,0,0,0,0,0,0,3,1,45,1,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0.0,0.857142857142857,1.0,0.7142857142857142,0.28571428571428603,1,3,1,4,4,4,2,5,1,1,1,1,3,1,3,3,3,4,4,30,11,7,48,1.0
1059,0,16,4,4,3,4,1,5,0,1,1,0,0,10,4,1,1,0,1,1,3,3,1,2,1,1,5,3,3,1,1,2,5,1,1,4,4,1,4,3,1,4,5,4,1,26,37,2,3,0,1,0,0,0,1,1,3,0,2,1,15,1,250,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.28571428571428603,1.0,0.5,1.0,0.857142857142857,0,4,4,5,4,4,4,5,3,1,1,1,1,1,5,4,4,4,5,33,20,7,60,1.0
1060,1,16,4,4,2,4,1,4,0,1,0,0,0,10,5,2,2,1,3,3,5,4,5,4,4,4,5,2,2,4,2,1,5,4,3,4,4,2,3,2,5,2,5,4,4,40,50,2,4,0,0,0,0,0,0,0,0,1,6,2,60,1, ,1,0,25,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0.0,0.5714285714285711,1.0,1.0,0.28571428571428603,1,3,4,4,3,2,2,2,1,1,1,1,4,2,4,1,2,1,2,24,11,5,40,1.0
1061,1,16,4,4,4,4,1,4,0,1,1,0,0,5,3,1,1,0,2,1,3,4,1,3,1,1,5,2,1,1,1,2,5,1,1,3,1,1,3,3,4,1,5,4,1,22,36,2,1,0,0,0,0,0,1,0,1,0,6,2,120,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.14285714285714302,1.0,0.28571428571428603,0.14285714285714302,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,3,2,1,1,9,9,6,24,0.0
1062,1,17,4,4,3,3,1,4,1,1,0,0,0,1,4,1,0,0,1,1,3,2,1,3,1,3,5,1,3,3,1,2,4,1,3,4,1,1,3,1,2,1,3,2,1,22,32,1,1,0,1,0,0,0,1,0,2,0,4,2,60,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.0,0.7142857142857142,0.625,0.857142857142857,0.7142857142857142,0,2,2,2,2,2,1,1,1,1,2,1,2,2,2,3,2,2,2,15,10,7,32,0.0
1055,0,17,4,4,4,4,1,1,0,0,1,1,0,10,6,1,1,0,4,2,4,4,4,4,5,1,5,4,3,3,2,3,5,2,4,5,5,2,5,5,3,5,5,5,1,46,50,2,2,0,1,0,0,0,0,0,1,0,1,1,45,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,0.14285714285714302,0.375,0.14285714285714302,0.28571428571428603,1,4,1,1,1,3,1,3,1,1,2,1,1,1,3,3,2,1,2,18,9,5,32,0.0
1066,0,17,4,4,4,4,1,4,0,0,0,1,0,5,2,1,2,0,1,1,3,1,3,3,3,1,5, ,4,3,3,3,4,1,5,4,3,1,5,4,1,2,5,3,1,34,36,1,1,0,0,0,0,0,1,0,1,0,2,1,45,1, ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0.42857142857142894,0.625,0.42857142857142894,0.28571428571428603,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,11,8,4,23,0.0
1067,1,17,5,3,3,3,1,4,0,0,1,1,0,6,1,1,2,0,1,1,2,5,3,4,1,1,4,1,3,2,3,3,5,1,1,4,3,1,4,3,3,3,4,4,3,34,37,2,1,0,1,1,1,0,1,0,4,0,3,2,60,1,50,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0.5714285714285711,0.857142857142857,0.625,0.0,0.5714285714285711,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,7,4,20,0.0
